"assertionTargetId"	"assertionTargetType"	"assertionType"	"assertionValue"	"assertionValueNumeric"	"assertionUnit"	"assertionMadeDate"	"assertionEffectiveDate"	"assertionByAgentName"	"assertionByAgentId"	"assertionProtocol"	"assertionProtocolId"	"assertionCitation"	"assertionRemarks"
"sub_398"	"ORGANISM"	"establishmentMeans"	""	""									
"sub_398"	"ORGANISM"	"habit"	""	""									
"sub_398"	"ORGANISM"	"selfIncompatability"	""	""									
"sub_399"	"ORGANISM"	"organismQuantity"		""									
"sub_399"	"ORGANISM"	"establishmentMeans"	""	""									
"sub_399"	"ORGANISM"	"habit"	""	""									
"sub_399"	"ORGANISM"	"selfIncompatability"	""	""									
"sub_400"	"ORGANISM"	"organismQuantity"		""									
"sub_400"	"ORGANISM"	"establishmentMeans"	""	""									
"sub_400"	"ORGANISM"	"habit"	""	""									
"sub_400"	"ORGANISM"	"selfIncompatability"	""	""									
"sub_401"	"ORGANISM"	"organismQuantity"		""									
"sub_401"	"ORGANISM"	"establishmentMeans"	""	""									
"sub_401"	"ORGANISM"	"habit"	""	""									
"sub_401"	"ORGANISM"	"selfIncompatability"	""	""									
"sub_402"	"ORGANISM"	"organismQuantity"		""									
"sub_402"	"ORGANISM"	"establishmentMeans"	""	""									
"sub_402"	"ORGANISM"	"habit"	""	""									
"sub_402"	"ORGANISM"	"selfIncompatability"	""	""									
"sub_403"	"ORGANISM"	"organismQuantity"		""									
"sub_403"	"ORGANISM"	"establishmentMeans"	""	""									
"sub_403"	"ORGANISM"	"habit"	""	""									
"sub_403"	"ORGANISM"	"selfIncompatability"	""	""									
"sub_404"	"ORGANISM"	"organismQuantity"		""									
"sub_404"	"ORGANISM"	"establishmentMeans"	""	""									
"sub_404"	"ORGANISM"	"habit"	""	""									
"sub_404"	"ORGANISM"	"selfIncompatability"	""	""									
"sub_405"	"ORGANISM"	"organismQuantity"		""									
"sub_405"	"ORGANISM"	"establishmentMeans"	""	""									
"sub_405"	"ORGANISM"	"habit"	""	""									
"sub_405"	"ORGANISM"	"selfIncompatability"	""	""									
"sub_406"	"ORGANISM"	"organismQuantity"		""									
"sub_406"	"ORGANISM"	"establishmentMeans"	""	""									
"sub_406"	"ORGANISM"	"habit"	""	""									
"sub_406"	"ORGANISM"	"selfIncompatability"	""	""									
"sub_407"	"ORGANISM"	"organismQuantity"		""									
"sub_407"	"ORGANISM"	"establishmentMeans"	""	""									
"sub_407"	"ORGANISM"	"habit"	""	""									
"sub_407"	"ORGANISM"	"selfIncompatability"	""	""									
"sub_408"	"ORGANISM"	"organismQuantity"		""									
"sub_408"	"ORGANISM"	"establishmentMeans"	""	""									
"sub_408"	"ORGANISM"	"habit"	""	""									
"sub_408"	"ORGANISM"	"selfIncompatability"	""	""									
"sub_409"	"ORGANISM"	"organismQuantity"		""									
"sub_409"	"ORGANISM"	"establishmentMeans"	""	""									
"sub_409"	"ORGANISM"	"habit"	""	""									
"sub_409"	"ORGANISM"	"selfIncompatability"	""	""									
"sub_410"	"ORGANISM"	"organismQuantity"		""									
"sub_410"	"ORGANISM"	"establishmentMeans"	""	""									
"sub_410"	"ORGANISM"	"habit"	""	""									
"sub_410"	"ORGANISM"	"selfIncompatability"	""	""									
"sub_411"	"ORGANISM"	"organismQuantity"		""									
"sub_411"	"ORGANISM"	"establishmentMeans"	""	""									
"sub_411"	"ORGANISM"	"habit"	""	""									
"sub_411"	"ORGANISM"	"selfIncompatability"	""	""									
"sub_412"	"ORGANISM"	"organismQuantity"		""									
"sub_412"	"ORGANISM"	"establishmentMeans"	""	""									
"sub_412"	"ORGANISM"	"habit"	""	""									
"sub_412"	"ORGANISM"	"selfIncompatability"	""	""									
"sub_413"	"ORGANISM"	"organismQuantity"		""									
"sub_413"	"ORGANISM"	"establishmentMeans"	""	""									
"sub_413"	"ORGANISM"	"habit"	""	""									
"sub_413"	"ORGANISM"	"selfIncompatability"	""	""									
"sub_414"	"ORGANISM"	"organismQuantity"		""									
"sub_414"	"ORGANISM"	"establishmentMeans"	""	""									
"sub_414"	"ORGANISM"	"habit"	""	""									
"sub_414"	"ORGANISM"	"selfIncompatability"	""	""									
"sub_415"	"ORGANISM"	"organismQuantity"		""									
"sub_415"	"ORGANISM"	"establishmentMeans"	""	""									
"sub_415"	"ORGANISM"	"habit"	""	""									
"sub_415"	"ORGANISM"	"selfIncompatability"	""	""									
"sub_416"	"ORGANISM"	"organismQuantity"		""									
"sub_416"	"ORGANISM"	"establishmentMeans"	""	""									
"sub_416"	"ORGANISM"	"habit"	""	""									
"sub_416"	"ORGANISM"	"selfIncompatability"	""	""									
"sub_417"	"ORGANISM"	"organismQuantity"		""									
"sub_417"	"ORGANISM"	"establishmentMeans"	""	""									
"sub_417"	"ORGANISM"	"habit"	""	""									
"sub_417"	"ORGANISM"	"selfIncompatability"	""	""									
"sub_418"	"ORGANISM"	"organismQuantity"		""									
"sub_418"	"ORGANISM"	"establishmentMeans"	""	""									
"sub_418"	"ORGANISM"	"habit"	""	""									
"sub_418"	"ORGANISM"	"selfIncompatability"	""	""									
"sub_419"	"ORGANISM"	"organismQuantity"		""									
"sub_419"	"ORGANISM"	"establishmentMeans"	""	""									
"sub_419"	"ORGANISM"	"habit"	""	""									
"sub_419"	"ORGANISM"	"selfIncompatability"	""	""									
"sub_420"	"ORGANISM"	"organismQuantity"		""									
"sub_420"	"ORGANISM"	"establishmentMeans"	""	""									
"sub_420"	"ORGANISM"	"habit"	""	""									
"sub_420"	"ORGANISM"	"selfIncompatability"	""	""									
"sub_421"	"ORGANISM"	"organismQuantity"		""									
"sub_421"	"ORGANISM"	"establishmentMeans"	""	""									
"sub_421"	"ORGANISM"	"habit"	""	""									
"sub_421"	"ORGANISM"	"selfIncompatability"	""	""									
"sub_422"	"ORGANISM"	"organismQuantity"		""									
"sub_422"	"ORGANISM"	"establishmentMeans"	""	""									
"sub_422"	"ORGANISM"	"habit"	""	""									
"sub_422"	"ORGANISM"	"selfIncompatability"	""	""									
"sub_423"	"ORGANISM"	"organismQuantity"		""									
"sub_423"	"ORGANISM"	"establishmentMeans"	""	""									
"sub_423"	"ORGANISM"	"habit"	""	""									
"sub_423"	"ORGANISM"	"selfIncompatability"	""	""									
"sub_424"	"ORGANISM"	"organismQuantity"		""									
"sub_424"	"ORGANISM"	"establishmentMeans"	""	""									
"sub_424"	"ORGANISM"	"habit"	""	""									
"sub_424"	"ORGANISM"	"selfIncompatability"	""	""									
"sub_425"	"ORGANISM"	"organismQuantity"		""									
"sub_425"	"ORGANISM"	"establishmentMeans"	""	""									
"sub_425"	"ORGANISM"	"habit"	""	""									
"sub_425"	"ORGANISM"	"selfIncompatability"	""	""									
"sub_426"	"ORGANISM"	"organismQuantity"		""									
"sub_426"	"ORGANISM"	"establishmentMeans"	""	""									
"sub_426"	"ORGANISM"	"habit"	""	""									
"sub_426"	"ORGANISM"	"selfIncompatability"	""	""									
"sub_427"	"ORGANISM"	"organismQuantity"		""									
"sub_427"	"ORGANISM"	"establishmentMeans"	""	""									
"sub_427"	"ORGANISM"	"habit"	""	""									
"sub_427"	"ORGANISM"	"selfIncompatability"	""	""									
"sub_428"	"ORGANISM"	"organismQuantity"		""									
"sub_428"	"ORGANISM"	"establishmentMeans"	""	""									
"sub_428"	"ORGANISM"	"habit"	""	""									
"sub_428"	"ORGANISM"	"selfIncompatability"	""	""									
"sub_429"	"ORGANISM"	"organismQuantity"		""									
"sub_429"	"ORGANISM"	"establishmentMeans"	""	""									
"sub_429"	"ORGANISM"	"habit"	""	""									
"sub_429"	"ORGANISM"	"selfIncompatability"	""	""									
"sub_430"	"ORGANISM"	"organismQuantity"		""									
"sub_430"	"ORGANISM"	"establishmentMeans"	""	""									
"sub_430"	"ORGANISM"	"habit"	""	""									
"sub_430"	"ORGANISM"	"selfIncompatability"	""	""									
"sub_431"	"ORGANISM"	"organismQuantity"		""									
"sub_431"	"ORGANISM"	"establishmentMeans"	""	""									
"sub_431"	"ORGANISM"	"habit"	""	""									
"sub_431"	"ORGANISM"	"selfIncompatability"	""	""									
"sub_432"	"ORGANISM"	"organismQuantity"		""									
"sub_432"	"ORGANISM"	"establishmentMeans"	""	""									
"sub_432"	"ORGANISM"	"habit"	""	""									
"sub_432"	"ORGANISM"	"selfIncompatability"	""	""									
"sub_433"	"ORGANISM"	"organismQuantity"		""									
"sub_433"	"ORGANISM"	"establishmentMeans"	""	""									
"sub_433"	"ORGANISM"	"habit"	""	""									
"sub_433"	"ORGANISM"	"selfIncompatability"	""	""									
"sub_434"	"ORGANISM"	"organismQuantity"		""									
"sub_434"	"ORGANISM"	"establishmentMeans"	""	""									
"sub_434"	"ORGANISM"	"habit"	""	""									
"sub_434"	"ORGANISM"	"selfIncompatability"	""	""									
"sub_435"	"ORGANISM"	"organismQuantity"		""									
"sub_435"	"ORGANISM"	"establishmentMeans"	""	""									
"sub_435"	"ORGANISM"	"habit"	""	""									
"sub_435"	"ORGANISM"	"selfIncompatability"	""	""									
"sub_436"	"ORGANISM"	"organismQuantity"		""									
"sub_436"	"ORGANISM"	"establishmentMeans"	""	""									
"sub_436"	"ORGANISM"	"habit"	""	""									
"sub_436"	"ORGANISM"	"selfIncompatability"	""	""									
"sub_437"	"ORGANISM"	"organismQuantity"		""									
"sub_437"	"ORGANISM"	"establishmentMeans"	""	""									
"sub_437"	"ORGANISM"	"habit"	""	""									
"sub_437"	"ORGANISM"	"selfIncompatability"	""	""									
"sub_438"	"ORGANISM"	"organismQuantity"		""									
"sub_438"	"ORGANISM"	"establishmentMeans"	""	""									
"sub_438"	"ORGANISM"	"habit"	""	""									
"sub_438"	"ORGANISM"	"selfIncompatability"	""	""									
"sub_439"	"ORGANISM"	"organismQuantity"		""									
"sub_439"	"ORGANISM"	"establishmentMeans"	""	""									
"sub_439"	"ORGANISM"	"habit"	""	""									
"sub_439"	"ORGANISM"	"selfIncompatability"	""	""									
"sub_440"	"ORGANISM"	"organismQuantity"		""									
"sub_440"	"ORGANISM"	"establishmentMeans"	""	""									
"sub_440"	"ORGANISM"	"habit"	""	""									
"sub_440"	"ORGANISM"	"selfIncompatability"	""	""									
"sub_441"	"ORGANISM"	"organismQuantity"		""									
"sub_441"	"ORGANISM"	"establishmentMeans"	""	""									
"sub_441"	"ORGANISM"	"habit"	""	""									
"sub_441"	"ORGANISM"	"selfIncompatability"	""	""									
"sub_442"	"ORGANISM"	"organismQuantity"		""									
"sub_442"	"ORGANISM"	"establishmentMeans"	""	""									
"sub_442"	"ORGANISM"	"habit"	""	""									
"sub_442"	"ORGANISM"	"selfIncompatability"	""	""									
"sub_443"	"ORGANISM"	"organismQuantity"		""									
"sub_443"	"ORGANISM"	"establishmentMeans"	""	""									
"sub_443"	"ORGANISM"	"habit"	""	""									
"sub_443"	"ORGANISM"	"selfIncompatability"	""	""									
"sub_444"	"ORGANISM"	"organismQuantity"		""									
"sub_444"	"ORGANISM"	"establishmentMeans"	""	""									
"sub_444"	"ORGANISM"	"habit"	""	""									
"sub_444"	"ORGANISM"	"selfIncompatability"	""	""									
"sub_445"	"ORGANISM"	"organismQuantity"		""									
"sub_445"	"ORGANISM"	"establishmentMeans"	""	""									
"sub_445"	"ORGANISM"	"habit"	""	""									
"sub_445"	"ORGANISM"	"selfIncompatability"	""	""									
"sub_446"	"ORGANISM"	"organismQuantity"		""									
"sub_446"	"ORGANISM"	"establishmentMeans"	""	""									
"sub_446"	"ORGANISM"	"habit"	""	""									
"sub_446"	"ORGANISM"	"selfIncompatability"	""	""									
"sub_447"	"ORGANISM"	"organismQuantity"		""									
"sub_447"	"ORGANISM"	"establishmentMeans"	""	""									
"sub_447"	"ORGANISM"	"habit"	""	""									
"sub_447"	"ORGANISM"	"selfIncompatability"	""	""									
"sub_448"	"ORGANISM"	"organismQuantity"		""									
"sub_448"	"ORGANISM"	"establishmentMeans"	""	""									
"sub_448"	"ORGANISM"	"habit"	""	""									
"sub_448"	"ORGANISM"	"selfIncompatability"	""	""									
"sub_449"	"ORGANISM"	"organismQuantity"		""									
"sub_449"	"ORGANISM"	"establishmentMeans"	""	""									
"sub_449"	"ORGANISM"	"habit"	""	""									
"sub_449"	"ORGANISM"	"selfIncompatability"	""	""									
"sub_450"	"ORGANISM"	"organismQuantity"		""									
"sub_450"	"ORGANISM"	"establishmentMeans"	""	""									
"sub_450"	"ORGANISM"	"habit"	""	""									
"sub_450"	"ORGANISM"	"selfIncompatability"	""	""									
"sub_451"	"ORGANISM"	"organismQuantity"		""									
"sub_451"	"ORGANISM"	"establishmentMeans"	""	""									
"sub_451"	"ORGANISM"	"habit"	""	""									
"sub_451"	"ORGANISM"	"selfIncompatability"	""	""									
"sub_452"	"ORGANISM"	"organismQuantity"		""									
"sub_452"	"ORGANISM"	"establishmentMeans"	""	""									
"sub_452"	"ORGANISM"	"habit"	""	""									
"sub_452"	"ORGANISM"	"selfIncompatability"	""	""									
"sub_453"	"ORGANISM"	"organismQuantity"		""									
"sub_453"	"ORGANISM"	"establishmentMeans"	""	""									
"sub_453"	"ORGANISM"	"habit"	""	""									
"sub_453"	"ORGANISM"	"selfIncompatability"	""	""									
"sub_454"	"ORGANISM"	"organismQuantity"		""									
"sub_454"	"ORGANISM"	"establishmentMeans"	""	""									
"sub_454"	"ORGANISM"	"habit"	""	""									
"sub_454"	"ORGANISM"	"selfIncompatability"	""	""									
"sub_455"	"ORGANISM"	"organismQuantity"		""									
"sub_455"	"ORGANISM"	"establishmentMeans"	""	""									
"sub_455"	"ORGANISM"	"habit"	""	""									
"sub_455"	"ORGANISM"	"selfIncompatability"	""	""									
"sub_456"	"ORGANISM"	"organismQuantity"		""									
"sub_456"	"ORGANISM"	"establishmentMeans"	""	""									
"sub_456"	"ORGANISM"	"habit"	""	""									
"sub_456"	"ORGANISM"	"selfIncompatability"	""	""									
"sub_457"	"ORGANISM"	"organismQuantity"		""									
"sub_457"	"ORGANISM"	"establishmentMeans"	""	""									
"sub_457"	"ORGANISM"	"habit"	""	""									
"sub_457"	"ORGANISM"	"selfIncompatability"	""	""									
"sub_458"	"ORGANISM"	"organismQuantity"		""									
"sub_458"	"ORGANISM"	"establishmentMeans"	""	""									
"sub_458"	"ORGANISM"	"habit"	""	""									
"sub_458"	"ORGANISM"	"selfIncompatability"	""	""									
"sub_459"	"ORGANISM"	"organismQuantity"		""									
"sub_459"	"ORGANISM"	"establishmentMeans"	""	""									
"sub_459"	"ORGANISM"	"habit"	""	""									
"sub_459"	"ORGANISM"	"selfIncompatability"	""	""									
"sub_460"	"ORGANISM"	"organismQuantity"		""									
"sub_460"	"ORGANISM"	"establishmentMeans"	""	""									
"sub_460"	"ORGANISM"	"habit"	""	""									
"sub_460"	"ORGANISM"	"selfIncompatability"	""	""									
"sub_461"	"ORGANISM"	"organismQuantity"		""									
"sub_461"	"ORGANISM"	"establishmentMeans"	""	""									
"sub_461"	"ORGANISM"	"habit"	""	""									
"sub_461"	"ORGANISM"	"selfIncompatability"	""	""									
"sub_462"	"ORGANISM"	"organismQuantity"		""									
"sub_462"	"ORGANISM"	"establishmentMeans"	""	""									
"sub_462"	"ORGANISM"	"habit"	""	""									
"sub_462"	"ORGANISM"	"selfIncompatability"	""	""									
"sub_463"	"ORGANISM"	"organismQuantity"		""									
"sub_463"	"ORGANISM"	"establishmentMeans"	""	""									
"sub_463"	"ORGANISM"	"habit"	""	""									
"sub_463"	"ORGANISM"	"selfIncompatability"	""	""									
"sub_464"	"ORGANISM"	"organismQuantity"		""									
"sub_464"	"ORGANISM"	"establishmentMeans"	""	""									
"sub_464"	"ORGANISM"	"habit"	""	""									
"sub_464"	"ORGANISM"	"selfIncompatability"	""	""									
"sub_465"	"ORGANISM"	"organismQuantity"		""									
"sub_465"	"ORGANISM"	"establishmentMeans"	""	""									
"sub_465"	"ORGANISM"	"habit"	""	""									
"sub_465"	"ORGANISM"	"selfIncompatability"	""	""									
"sub_466"	"ORGANISM"	"organismQuantity"		""									
"sub_466"	"ORGANISM"	"establishmentMeans"	""	""									
"sub_466"	"ORGANISM"	"habit"	""	""									
"sub_466"	"ORGANISM"	"selfIncompatability"	""	""									
"sub_467"	"ORGANISM"	"organismQuantity"		""									
"sub_467"	"ORGANISM"	"establishmentMeans"	""	""									
"sub_467"	"ORGANISM"	"habit"	""	""									
"sub_467"	"ORGANISM"	"selfIncompatability"	""	""									
"sub_468"	"ORGANISM"	"organismQuantity"		""									
"sub_468"	"ORGANISM"	"establishmentMeans"	""	""									
"sub_468"	"ORGANISM"	"habit"	""	""									
"sub_468"	"ORGANISM"	"selfIncompatability"	""	""									
"sub_469"	"ORGANISM"	"organismQuantity"		""									
"sub_469"	"ORGANISM"	"establishmentMeans"	""	""									
"sub_469"	"ORGANISM"	"habit"	""	""									
"sub_469"	"ORGANISM"	"selfIncompatability"	""	""									
"sub_470"	"ORGANISM"	"organismQuantity"		""									
"sub_470"	"ORGANISM"	"establishmentMeans"	""	""									
"sub_470"	"ORGANISM"	"habit"	""	""									
"sub_470"	"ORGANISM"	"selfIncompatability"	""	""									
"sub_471"	"ORGANISM"	"organismQuantity"		""									
"sub_471"	"ORGANISM"	"establishmentMeans"	""	""									
"sub_471"	"ORGANISM"	"habit"	""	""									
"sub_471"	"ORGANISM"	"selfIncompatability"	""	""									
"sub_472"	"ORGANISM"	"organismQuantity"		""									
"sub_472"	"ORGANISM"	"establishmentMeans"	""	""									
"sub_472"	"ORGANISM"	"habit"	""	""									
"sub_472"	"ORGANISM"	"selfIncompatability"	""	""									
"sub_473"	"ORGANISM"	"organismQuantity"		""									
"sub_473"	"ORGANISM"	"establishmentMeans"	""	""									
"sub_473"	"ORGANISM"	"habit"	""	""									
"sub_473"	"ORGANISM"	"selfIncompatability"	""	""									
"sub_474"	"ORGANISM"	"organismQuantity"		""									
"sub_474"	"ORGANISM"	"establishmentMeans"	""	""									
"sub_474"	"ORGANISM"	"habit"	""	""									
"sub_474"	"ORGANISM"	"selfIncompatability"	""	""									
"sub_475"	"ORGANISM"	"organismQuantity"		""									
"sub_475"	"ORGANISM"	"establishmentMeans"	""	""									
"sub_475"	"ORGANISM"	"habit"	""	""									
"sub_475"	"ORGANISM"	"selfIncompatability"	""	""									
"sub_476"	"ORGANISM"	"organismQuantity"		""									
"sub_476"	"ORGANISM"	"establishmentMeans"	""	""									
"sub_476"	"ORGANISM"	"habit"	""	""									
"sub_476"	"ORGANISM"	"selfIncompatability"	""	""									
"sub_477"	"ORGANISM"	"organismQuantity"		""									
"sub_477"	"ORGANISM"	"establishmentMeans"	""	""									
"sub_477"	"ORGANISM"	"habit"	""	""									
"sub_477"	"ORGANISM"	"selfIncompatability"	""	""									
"sub_478"	"ORGANISM"	"organismQuantity"		""									
"sub_478"	"ORGANISM"	"establishmentMeans"	""	""									
"sub_478"	"ORGANISM"	"habit"	""	""									
"sub_478"	"ORGANISM"	"selfIncompatability"	""	""									
"sub_479"	"ORGANISM"	"organismQuantity"		""									
"sub_479"	"ORGANISM"	"establishmentMeans"	""	""									
"sub_479"	"ORGANISM"	"habit"	""	""									
"sub_479"	"ORGANISM"	"selfIncompatability"	""	""									
"sub_480"	"ORGANISM"	"organismQuantity"		""									
"sub_480"	"ORGANISM"	"establishmentMeans"	""	""									
"sub_480"	"ORGANISM"	"habit"	""	""									
"sub_480"	"ORGANISM"	"selfIncompatability"	""	""									
"sub_481"	"ORGANISM"	"organismQuantity"		""									
"sub_481"	"ORGANISM"	"establishmentMeans"	""	""									
"sub_481"	"ORGANISM"	"habit"	""	""									
"sub_481"	"ORGANISM"	"selfIncompatability"	""	""									
"sub_482"	"ORGANISM"	"organismQuantity"		""									
"sub_482"	"ORGANISM"	"establishmentMeans"	""	""									
"sub_482"	"ORGANISM"	"habit"	""	""									
"sub_482"	"ORGANISM"	"selfIncompatability"	""	""									
"sub_483"	"ORGANISM"	"organismQuantity"		""									
"sub_483"	"ORGANISM"	"establishmentMeans"	""	""									
"sub_483"	"ORGANISM"	"habit"	""	""									
"sub_483"	"ORGANISM"	"selfIncompatability"	""	""									
"sub_484"	"ORGANISM"	"organismQuantity"		""									
"sub_484"	"ORGANISM"	"establishmentMeans"	""	""									
"sub_484"	"ORGANISM"	"habit"	""	""									
"sub_484"	"ORGANISM"	"selfIncompatability"	""	""									
"sub_485"	"ORGANISM"	"organismQuantity"		""									
"sub_485"	"ORGANISM"	"establishmentMeans"	""	""									
"sub_485"	"ORGANISM"	"habit"	""	""									
"sub_485"	"ORGANISM"	"selfIncompatability"	""	""									
"sub_486"	"ORGANISM"	"organismQuantity"		""									
"sub_486"	"ORGANISM"	"establishmentMeans"	""	""									
"sub_486"	"ORGANISM"	"habit"	""	""									
"sub_486"	"ORGANISM"	"selfIncompatability"	""	""									
"sub_487"	"ORGANISM"	"organismQuantity"		""									
"sub_487"	"ORGANISM"	"establishmentMeans"	""	""									
"sub_487"	"ORGANISM"	"habit"	""	""									
"sub_487"	"ORGANISM"	"selfIncompatability"	""	""									
"sub_488"	"ORGANISM"	"organismQuantity"		""									
"sub_488"	"ORGANISM"	"establishmentMeans"	""	""									
"sub_488"	"ORGANISM"	"habit"	""	""									
"sub_488"	"ORGANISM"	"selfIncompatability"	""	""									
"sub_489"	"ORGANISM"	"organismQuantity"		""									
"sub_489"	"ORGANISM"	"establishmentMeans"	""	""									
"sub_489"	"ORGANISM"	"habit"	""	""									
"sub_489"	"ORGANISM"	"selfIncompatability"	""	""									
"sub_490"	"ORGANISM"	"organismQuantity"		""									
"sub_490"	"ORGANISM"	"establishmentMeans"	""	""									
"sub_490"	"ORGANISM"	"habit"	""	""									
"sub_490"	"ORGANISM"	"selfIncompatability"	""	""									
"sub_491"	"ORGANISM"	"organismQuantity"		""									
"sub_491"	"ORGANISM"	"establishmentMeans"	""	""									
