"eventId"	"parentEventId"	"datasetId"	"locationId"	"protocolId"	"eventType"	"eventName"	"recordedBy"	"recordedById"	"fieldNumber"	"eventDate"	"year"	"month"	"day"	"verbatimEventDate"	"verbatimLocality"	"verbatimElevation"	"verbatimDepth"	"verbatimCoordinates"	"verbatimLatitude"	"verbatimLongitude"	"verbatimCoordinateSystem"	"verbatimSrs"	"habitat"	"protocolDescription"	"sampleSizeValue"	"sampleSizeUnit"	"eventEffort"	"fieldNotes"	"eventCitation"	"eventRemarks"	"higherGeographyId"	"higherGeography"	"continent"	"waterBody"	"islandGroup"	"island"	"country"	"countryCode"	"stateProvince"	"county"	"municipality"	"locality"	"minimumElevationInMeters"	"maximumElevationInMeters"	"minimumDistanceAboveSurfaceInMeters"	"maximumDistanceAboveSurfaceInMeters"	"minimumDepthInMeters"	"maximumDepthInMeters"	"verticalDatum"	"locationAccordingTo"	"locationRemarks"	"decimalLatitude"	"decimalLongitude"	"geodeticDatum"	"coordinateUncertaintyInMeters"	"coordinatePrecision"	"pointRadiusSpatialFit"	"footprintWkt"	"footprintSrs"	"footprintSpatialFit"	"georeferencedBy"	"georeferencedDate"	"georeferenceProtocol"	"georeferenceSources"	"georeferenceRemarks"	"preferredSpatialRepresentation"
"evt_2340"					"ORGANISM_INTERACTION"					"2000-04/2001-02"					"Altos de Lircay National Reserve, VII Region"	"1215"		"35°36'21'' S, 71°04'21'' W"	-35.61	-71.0725																	"Chile"		"Maule"			"Altos de Lircay National Reserve, VII Region"	1215									-35.61	-71.0725													
"evt_2341"					"ORGANISM_INTERACTION"					"2000-04/2001-02"					"Altos de Lircay National Reserve, VII Region"	"1215"		"35°36'21'' S, 71°04'21'' W"	-35.61	-71.0725																	"Chile"		"Maule"			"Altos de Lircay National Reserve, VII Region"	1215									-35.61	-71.0725													
"evt_2342"					"ORGANISM_INTERACTION"					"1999-12/2000-03"					"Los Pelambres, IV Region"	"2730"		"31°45'40.8'' S, 70°30'33.1'' W"	-31.76	-70.968																	"Chile"		"Coquimbo"			"Los Pelambres, IV Region"	2730									-31.76	-70.968													
"evt_2343"					"ORGANISM_INTERACTION"					"1999-12/2000-03"					"Los Pelambres, IV Region"	"2730"		"31°45'40.8'' S, 70°30'33.1'' W"	-31.76	-70.968																	"Chile"		"Coquimbo"			"Los Pelambres, IV Region"	2730									-31.76	-70.968													
"evt_2344"					"ORGANISM_INTERACTION"					"1999-12/2000-03"					"Los Pelambres, IV Region"	"2730"		"31°45'40.8'' S, 70°30'33.1'' W"	-31.76	-70.968																	"Chile"		"Coquimbo"			"Los Pelambres, IV Region"	2730									-31.76	-70.968													
"evt_2345"					"ORGANISM_INTERACTION"					"1999-12/2000-03"					"Los Pelambres, IV Region"	"2730"		"31°45'40.8'' S, 70°30'33.1'' W"	-31.76	-70.968																	"Chile"		"Coquimbo"			"Los Pelambres, IV Region"	2730									-31.76	-70.968													
"evt_2346"					"ORGANISM_INTERACTION"					"1999-12/2000-03"					"Los Pelambres, IV Region"	"2730"		"31°45'40.8'' S, 70°30'33.1'' W"	-31.76	-70.968																	"Chile"		"Coquimbo"			"Los Pelambres, IV Region"	2730									-31.76	-70.968													
"evt_2347"					"ORGANISM_INTERACTION"					"2000-12/2007-03"					"La Laguna, IV Region"	"3149"		"30°14' S, 70° 01' W"	-39.23	-70.01666667					30												"Chile"		"Coquimbo"			"La Laguna, IV Region"	3149									-39.23	-70.01666667													
"evt_2348"					"ORGANISM_INTERACTION"					"2000-12/2007-03"					"La Laguna, IV Region"	"3149"		"30°14' S, 70° 01' W"	-39.23	-70.01666667					30												"Chile"		"Coquimbo"			"La Laguna, IV Region"	3149									-39.23	-70.01666667													
"evt_2349"					"ORGANISM_INTERACTION"					"2000-12/2007-03"					"La Laguna, IV Region"	"3149"		"30°14' S, 70° 01' W"	-39.23	-70.01666667					30												"Chile"		"Coquimbo"			"La Laguna, IV Region"	3149									-39.23	-70.01666667													
"evt_2350"					"ORGANISM_INTERACTION"					"2000-12/2007-03"					"La Laguna, IV Region"	"3149"		"30°14' S, 70° 01' W"	-39.23	-70.01666667					30												"Chile"		"Coquimbo"			"La Laguna, IV Region"	3149									-39.23	-70.01666667													
"evt_2351"					"ORGANISM_INTERACTION"					"2000-12/2007-03"					"La Laguna, IV Region"	"3149"		"30°14' S, 70° 01' W"	-39.23	-70.01666667					30												"Chile"		"Coquimbo"			"La Laguna, IV Region"	3149									-39.23	-70.01666667													
"evt_2352"					"ORGANISM_INTERACTION"					"2000-12/2007-03"					"La Laguna, IV Region"	"3149"		"30°14' S, 70° 01' W"	-39.23	-70.01666667					30												"Chile"		"Coquimbo"			"La Laguna, IV Region"	3149									-39.23	-70.01666667													
"evt_2353"					"ORGANISM_INTERACTION"					"2000-12/2007-03"					"La Laguna, IV Region"	"3149"		"30°14' S, 70° 01' W"	-39.23	-70.01666667					30												"Chile"		"Coquimbo"			"La Laguna, IV Region"	3149									-39.23	-70.01666667													
"evt_2354"					"ORGANISM_INTERACTION"					"2000-12/2007-03"					"La Laguna, IV Region"	"3149"		"30°14' S, 70° 01' W"	-39.23	-70.01666667					30												"Chile"		"Coquimbo"			"La Laguna, IV Region"	3149									-39.23	-70.01666667													
"evt_2355"					"ORGANISM_INTERACTION"					"2000-12/2007-03"					"La Laguna, IV Region"	"3149"		"30°14' S, 70° 01' W"	-39.23	-70.01666667					30												"Chile"		"Coquimbo"			"La Laguna, IV Region"	3149									-39.23	-70.01666667													
"evt_2356"					"ORGANISM_INTERACTION"					"2000-12/2007-03"					"La Laguna, IV Region"	"3149"		"30°14' S, 70° 01' W"	-39.23	-70.01666667					30												"Chile"		"Coquimbo"			"La Laguna, IV Region"	3149									-39.23	-70.01666667													
"evt_2357"					"ORGANISM_INTERACTION"					"2000-12/2007-03"					"Bocatoma, IV Region"	"2197"		"30°44' S, 70°27' W "	-30.73	-70.45					30												"Chile"		"Coquimbo"			"Bocatoma, IV Region"	2197									-30.73	-70.45													
"evt_2358"					"ORGANISM_INTERACTION"					"2000-12/2007-03"					"Bocatoma, IV Region"	"2197"		"30°44' S, 70°27' W "	-30.73	-70.45					30												"Chile"		"Coquimbo"			"Bocatoma, IV Region"	2197									-30.73	-70.45													
"evt_2359"					"ORGANISM_INTERACTION"					"2000-12/2007-03"					"Bocatoma, IV Region"	"2197"		"30°44' S, 70°27' W "	-30.73	-70.45					30												"Chile"		"Coquimbo"			"Bocatoma, IV Region"	2197									-30.73	-70.45													
"evt_2360"					"ORGANISM_INTERACTION"					"2000-12/2007-03"					"Bocatoma, IV Region"	"2197"		"30°44' S, 70°27' W "	-30.73	-70.45					30												"Chile"		"Coquimbo"			"Bocatoma, IV Region"	2197									-30.73	-70.45													
"evt_2361"					"ORGANISM_INTERACTION"					"2000-12/2007-03"					"Bocatoma, IV Region"	"2197"		"30°44' S, 70°27' W "	-30.73	-70.45					30												"Chile"		"Coquimbo"			"Bocatoma, IV Region"	2197									-30.73	-70.45													
"evt_2362"					"ORGANISM_INTERACTION"					"2000-12/2007-03"					"Bocatoma, IV Region"	"2197"		"30°44' S, 70°27' W "	-30.73	-70.45					30												"Chile"		"Coquimbo"			"Bocatoma, IV Region"	2197									-30.73	-70.45													
"evt_2363"					"ORGANISM_INTERACTION"					"2000-12/2007-03"					"Los Pelambres, IV Region"	"2730"		"31°45' S, 70°30' W"	-31.75	-70.5					30												"Chile"		"Coquimbo"			"Los Pelambres, IV Region"	2730									-31.75	-70.5													
"evt_2364"					"ORGANISM_INTERACTION"					"2000-12/2007-03"					"Los Pelambres, IV Region"	"2730"		"31°45' S, 70°30' W"	-31.75	-70.5					30												"Chile"		"Coquimbo"			"Los Pelambres, IV Region"	2730									-31.75	-70.5													
"evt_2365"					"ORGANISM_INTERACTION"					"2000-12/2007-03"					"Los Pelambres, IV Region"	"2730"		"31°45' S, 70°30' W"	-31.75	-70.5					30												"Chile"		"Coquimbo"			"Los Pelambres, IV Region"	2730									-31.75	-70.5													
"evt_2366"					"ORGANISM_INTERACTION"					"2000-12/2007-03"					"Los Pelambres, IV Region"	"2730"		"31°45' S, 70°30' W"	-31.75	-70.5					30												"Chile"		"Coquimbo"			"Los Pelambres, IV Region"	2730									-31.75	-70.5													
"evt_2367"					"ORGANISM_INTERACTION"					"2000-12/2007-03"					"Los Pelambres, IV Region"	"2730"		"31°45' S, 70°30' W"	-31.75	-70.5					30												"Chile"		"Coquimbo"			"Los Pelambres, IV Region"	2730									-31.75	-70.5													
"evt_2368"					"ORGANISM_INTERACTION"					"2000-12/2007-03"					"Juncal, V Region"	"2284"		"32°51' S, 70°08' W"	-32.85	-70.13333333					30												"Chile"		"Valparaiso"			"Juncal, V Region"	2284									-32.85	-70.13333333													
"evt_2369"					"ORGANISM_INTERACTION"					"2000-12/2007-03"					"Juncal, V Region"	"2284"		"32°51' S, 70°08' W"	-32.85	-70.13333333					30												"Chile"		"Valparaiso"			"Juncal, V Region"	2284									-32.85	-70.13333333													
"evt_2370"					"ORGANISM_INTERACTION"					"2000-12/2007-03"					"Juncal, V Region"	"2284"		"32°51' S, 70°08' W"	-32.85	-70.13333333					30												"Chile"		"Valparaiso"			"Juncal, V Region"	2284									-32.85	-70.13333333													
"evt_2371"					"ORGANISM_INTERACTION"					"2000-12/2007-03"					"Juncal, V Region"	"2284"		"32°51' S, 70°08' W"	-32.85	-70.13333333					30												"Chile"		"Valparaiso"			"Juncal, V Region"	2284									-32.85	-70.13333333													
"evt_2372"					"ORGANISM_INTERACTION"					"2000-12/2007-03"					"Juncal, V Region"	"2284"		"32°51' S, 70°08' W"	-32.85	-70.13333333					30												"Chile"		"Valparaiso"			"Juncal, V Region"	2284									-32.85	-70.13333333													
"evt_2373"					"ORGANISM_INTERACTION"					"2000-12/2007-03"					"Embalse El Yeso"	"2580"		"33°37' S, 70°01' W"	-33.62	-70.01666667					30												"Chile"		"Metropolitana de Santiago"			"Embalse El Yeso"	2580									-33.62	-70.01666667													
"evt_2374"					"ORGANISM_INTERACTION"					"2000-12/2007-03"					"Embalse El Yeso"	"2580"		"33°37' S, 70°01' W"	-33.62	-70.01666667					30												"Chile"		"Metropolitana de Santiago"			"Embalse El Yeso"	2580									-33.62	-70.01666667													
"evt_2375"					"ORGANISM_INTERACTION"					"2000-12/2007-03"					"Embalse El Yeso"	"2580"		"33°37' S, 70°01' W"	-33.62	-70.01666667					30												"Chile"		"Metropolitana de Santiago"			"Embalse El Yeso"	2580									-33.62	-70.01666667													
"evt_2376"					"ORGANISM_INTERACTION"					"2000-12/2007-03"					"Embalse El Yeso"	"2580"		"33°37' S, 70°01' W"	-33.62	-70.01666667					30												"Chile"		"Metropolitana de Santiago"			"Embalse El Yeso"	2580									-33.62	-70.01666667													
"evt_2377"					"ORGANISM_INTERACTION"					"2000-12/2007-03"					"Embalse El Yeso"	"2580"		"33°37' S, 70°01' W"	-33.62	-70.01666667					30												"Chile"		"Metropolitana de Santiago"			"Embalse El Yeso"	2580									-33.62	-70.01666667													
"evt_2378"					"ORGANISM_INTERACTION"					"2000-12/2007-03"					"Embalse El Yeso"	"2580"		"33°37' S, 70°01' W"	-33.62	-70.01666667					30												"Chile"		"Metropolitana de Santiago"			"Embalse El Yeso"	2580									-33.62	-70.01666667													
"evt_2379"					"ORGANISM_INTERACTION"					"2000-12/2007-03"					"Embalse El Yeso"	"2580"		"33°37' S, 70°01' W"	-33.62	-70.01666667					30												"Chile"		"Metropolitana de Santiago"			"Embalse El Yeso"	2580									-33.62	-70.01666667													
"evt_2380"					"ORGANISM_INTERACTION"					"2000-12/2007-03"					"Embalse El Yeso"	"2580"		"33°37' S, 70°01' W"	-33.62	-70.01666667					30												"Chile"		"Metropolitana de Santiago"			"Embalse El Yeso"	2580									-33.62	-70.01666667													
"evt_2381"					"ORGANISM_INTERACTION"					"2000-12/2007-03"					"Embalse El Yeso"	"2580"		"33°37' S, 70°01' W"	-33.62	-70.01666667					30												"Chile"		"Metropolitana de Santiago"			"Embalse El Yeso"	2580									-33.62	-70.01666667													
"evt_2382"					"ORGANISM_INTERACTION"					"2000-12/2007-03"					"El Morado"	"2599"		"33°48' S, 69°59' W"	-33.8	-69.98333333					30												"Chile"		"Metropolitana de Santiago"			"El Morado"	2599									-33.8	-69.98333333													
"evt_2383"					"ORGANISM_INTERACTION"					"2000-12/2007-03"					"El Morado"	"2599"		"33°48' S, 69°59' W"	-33.8	-69.98333333					30												"Chile"		"Metropolitana de Santiago"			"El Morado"	2599									-33.8	-69.98333333													
"evt_2384"					"ORGANISM_INTERACTION"					"2000-12/2007-03"					"El Morado"	"2599"		"33°48' S, 69°59' W"	-33.8	-69.98333333					30												"Chile"		"Metropolitana de Santiago"			"El Morado"	2599									-33.8	-69.98333333													
"evt_2385"					"ORGANISM_INTERACTION"					"2000-12/2007-03"					"Termas de Chillan, VIII Region"	"1834"		"36°54' S, 71°24' W"	-36.9	-71.4					30												"Chile"		"Bio Bio"			"Termas de Chillan, VIII Region"	1834									-36.9	-71.4													
"evt_2386"					"ORGANISM_INTERACTION"					"2000-12/2007-03"					"Termas de Chillan, VIII Region"	"1834"		"36°54' S, 71°24' W"	-36.9	-71.4					30												"Chile"		"Bio Bio"			"Termas de Chillan, VIII Region"	1834									-36.9	-71.4													
"evt_2387"					"ORGANISM_INTERACTION"					"2000-12/2007-03"					"Termas de Chillan, VIII Region"	"1834"		"36°54' S, 71°24' W"	-36.9	-71.4					30												"Chile"		"Bio Bio"			"Termas de Chillan, VIII Region"	1834									-36.9	-71.4													
"evt_2388"					"ORGANISM_INTERACTION"					"2008-03"					"Peninsula Hualpen, VIII Region"	""		"36°45' S, 73°13' W "	-36.77	-73.19					15												"Chile"		"Bio Bio"			"Peninsula Hualpen, VIII Region"										-36.77	-73.19													
"evt_2389"					"ORGANISM_INTERACTION"					"2008-03"					"Peninsula Hualpen, VIII Region"	""		"36°45' S, 73°13' W "	-36.77	-73.19					15												"Chile"		"Bio Bio"			"Peninsula Hualpen, VIII Region"										-36.77	-73.19													
"evt_2390"					"ORGANISM_INTERACTION"					"2008-03"					"Peninsula Hualpen, VIII Region"	""		"36°45' S, 73°13' W "	-36.77	-73.19					15												"Chile"		"Bio Bio"			"Peninsula Hualpen, VIII Region"										-36.77	-73.19													
"evt_2391"					"ORGANISM_INTERACTION"					"2008-03"					"Peninsula Hualpen, VIII Region"	""		"36°45' S, 73°13' W "	-36.77	-73.19					15												"Chile"		"Bio Bio"			"Peninsula Hualpen, VIII Region"										-36.77	-73.19													
"evt_2392"					"ORGANISM_INTERACTION"					"2008-03"					"Peninsula Hualpen, VIII Region"	""		"36°45' S, 73°13' W "	-36.77	-73.19					15												"Chile"		"Bio Bio"			"Peninsula Hualpen, VIII Region"										-36.77	-73.19													
"evt_2393"					"ORGANISM_INTERACTION"					"2008-03"					"Peninsula Hualpen, VIII Region"	""		"36°45' S, 73°13' W "	-36.77	-73.19					15												"Chile"		"Bio Bio"			"Peninsula Hualpen, VIII Region"										-36.77	-73.19													
"evt_2394"					"ORGANISM_INTERACTION"					"2008-03"					"Peninsula Hualpen, VIII Region"	""		"36°45' S, 73°13' W "	-36.77	-73.19					15												"Chile"		"Bio Bio"			"Peninsula Hualpen, VIII Region"										-36.77	-73.19													
"evt_2395"					"ORGANISM_INTERACTION"					"2016-10/2017-10"					"Putu"	""		"35°13’07.6”S, 72°16’57.3”W"	-35.219	-72.282																	"Chile"		"Maule"			"Putu"										-35.219	-72.282													
"evt_2396"					"ORGANISM_INTERACTION"					"2016-10/2017-10"					"Putu"	""		"35°13’07.6”S, 72°16’57.3”W"	-35.219	-72.282																	"Chile"		"Maule"			"Putu"										-35.219	-72.282													
"evt_2397"					"ORGANISM_INTERACTION"					"2016-10/2017-10"					"Putu"	""		"35°13’07.6”S, 72°16’57.3”W"	-35.219	-72.282																	"Chile"		"Maule"			"Putu"										-35.219	-72.282													
"evt_2398"					"ORGANISM_INTERACTION"					"2016-10/2017-10"					"Putu"	""		"35°13’07.6”S, 72°16’57.3”W"	-35.219	-72.282																	"Chile"		"Maule"			"Putu"										-35.219	-72.282													
"evt_2399"					"ORGANISM_INTERACTION"					"2016-10/2017-10"					"Putu"	""		"35°13’07.6”S, 72°16’57.3”W"	-35.219	-72.282																	"Chile"		"Maule"			"Putu"										-35.219	-72.282													
"evt_2400"					"ORGANISM_INTERACTION"					"2016-10/2017-10"					"Putu"	""		"35°13’07.6”S, 72°16’57.3”W"	-35.219	-72.282																	"Chile"		"Maule"			"Putu"										-35.219	-72.282													
"evt_2401"					"ORGANISM_INTERACTION"					"2016-10/2017-10"					"Putu"	""		"35°13’07.6”S, 72°16’57.3”W"	-35.219	-72.282																	"Chile"		"Maule"			"Putu"										-35.219	-72.282													
"evt_2402"					"ORGANISM_INTERACTION"					"2016-10/2017-10"					"Amerillo"	""		"35°42’12.9”S – 71°06’44.0”W"	-35.703	-71.112																	"Chile"		"Maule"			"Amerillo"										-35.703	-71.112													
"evt_2403"					"ORGANISM_INTERACTION"					"2016-10/2017-10"					"Batuco"	""		"35°06’53.2”S – 71°57’14.3”W"	-35.115	-71.954																	"Chile"		"Maule"			"Batuco"										-35.115	-71.954													
"evt_2404"					"ORGANISM_INTERACTION"					"2016-10/2017-10"					"Batuco"	""		"35°06’53.2”S – 71°57’14.3”W"	-35.115	-71.954																	"Chile"		"Maule"			"Batuco"										-35.115	-71.954													
"evt_2405"					"ORGANISM_INTERACTION"					"2001-10/2002-05"					"Valle Nevado"	"2600"		"33°21' S 70°16'' W"	-33.35	-70.26666667					10												"Chile"		"Metropolitana de Santiago"			"Valle Nevado"	2600									-33.35	-70.26666667													
"evt_2406"					"ORGANISM_INTERACTION"					"2001-10/2002-05"					"Valle Nevado"	"2600"		"33°21' S 70°16'' W"	-33.35	-70.26666667					10												"Chile"		"Metropolitana de Santiago"			"Valle Nevado"	2600									-33.35	-70.26666667													
"evt_2407"					"ORGANISM_INTERACTION"					"2001-10/2002-05"					"Valle Nevado"	"2600"		"33°21' S 70°16'' W"	-33.35	-70.26666667					10												"Chile"		"Metropolitana de Santiago"			"Valle Nevado"	2600									-33.35	-70.26666667													
"evt_2408"					"ORGANISM_INTERACTION"					"2001-10/2002-05"					"Valle Nevado"	"2600"		"33°21' S 70°16'' W"	-33.35	-70.26666667					10												"Chile"		"Metropolitana de Santiago"			"Valle Nevado"	2600									-33.35	-70.26666667													
"evt_2409"					"ORGANISM_INTERACTION"					"2001-10/2002-05"					"Valle Nevado"	"2600"		"33°21' S 70°16'' W"	-33.35	-70.26666667					10												"Chile"		"Metropolitana de Santiago"			"Valle Nevado"	2600									-33.35	-70.26666667													
"evt_2410"					"ORGANISM_INTERACTION"					"2001-10/2002-05"					"Valle Nevado"	"2600"		"33°21' S 70°16'' W"	-33.35	-70.26666667					10												"Chile"		"Metropolitana de Santiago"			"Valle Nevado"	2600									-33.35	-70.26666667													
"evt_2411"					"ORGANISM_INTERACTION"					"2001-10/2002-05"					"Valle Nevado"	"2600"		"33°21' S 70°16'' W"	-33.35	-70.26666667					10												"Chile"		"Metropolitana de Santiago"			"Valle Nevado"	2600									-33.35	-70.26666667													
"evt_2412"					"ORGANISM_INTERACTION"					"2005-12/2006-03"					""	"2800"		"33°21' S 70°16' W"	-33.35	-70.26666667					45												"Chile"		"Metropolitana de Santiago"			""	2800									-33.35	-70.26666667													
"evt_2413"					"ORGANISM_INTERACTION"					"2005-12/2006-03"					""	"2800"		"33°21' S 70°16' W"	-33.35	-70.26666667					45												"Chile"		"Metropolitana de Santiago"			""	2800									-33.35	-70.26666667													
"evt_2414"					"ORGANISM_INTERACTION"					"2005-12/2006-03"					""	"2800"		"33°21' S 70°16' W"	-33.35	-70.26666667					45												"Chile"		"Metropolitana de Santiago"			""	2800									-33.35	-70.26666667													
"evt_2415"					"ORGANISM_INTERACTION"					"2005-12/2006-03"					""	"2800"		"33°21' S 70°16' W"	-33.35	-70.26666667					45												"Chile"		"Metropolitana de Santiago"			""	2800									-33.35	-70.26666667													
