assertion_target_id,assertion_target_type,assertion_type,assertion_value,assertion_value_numeric,assertion_unit,assertion_made_date,assertion_effective_date,assertion_by_agent_name,assertion_by_agent_id,assertion_protocol,assertion_protocol_id,assertion_citation,assertion_remarks
efc9196d8c1426ce263df06787a5240ba3464fbf,ORGANISM,sex,M,,,,2009-09-17,,,,,,
a829c934a729b6f38ea6f5d9b047373d65a669d2,ORGANISM,sex,M,,,,2009-09-15,,,,,,
28121708066db9b8e2d043d10497b4d6a79014d6,ORGANISM,sex,M,,,,2009-09-17,,,,,,
76cc699f73847719135739be0448204a5317bef8,ORGANISM,sex,M,,,,2009-09-17,,,,,,
9bf7995f7afa2cbd5b22950bb32e3d1d2d121538,ORGANISM,sex,M,,,,2009-09-18,,,,,,
7d7546b6a0a9a73c78f36dff72e8d40f6dd2916e,ORGANISM,sex,M,,,,2009-09-15,,,,,,
dbcb7b76742ce801194aaf974fbb73f3151957b1,ORGANISM,sex,M,,,,2009-09-18,,,,,,
37de6cafd10f7b2803afe5537943614d7eb8f10c,ORGANISM,sex,M,,,,2009-09-18,,,,,,
e73c47547e6b3187c7d6abe1575ea430b2454f4c,ORGANISM,sex,M,,,,2009-09-18,,,,,,
8c18634cf9951d0aa31bf261b1678887aa72823a,ORGANISM,sex,M,,,,2009-09-18,,,,,,
8cfda69a471bf7f449da87b1eee0c7099ec5372d,ORGANISM,sex,M,,,,2009-09-18,,,,,,
817e9084a678e2ee925601caabba8d8c3e9c595b,ORGANISM,sex,M,,,,2009-09-18,,,,,,
bbe9b851998da1bbe2a6471d83e805ea998b6908,ORGANISM,sex,M,,,,2009-09-18,,,,,,
4d906ff4c9348a365916b3e5e043d11fac1f7862,ORGANISM,sex,M,,,,2009-09-18,,,,,,
2b8bf4cb3d08b2b0fede199e22eb091114f3c11c,ORGANISM,sex,M,,,,2009-09-18,,,,,,
0eb7ece1290a7fd9ab7c05b3db839d8bf5399e72,ORGANISM,sex,M,,,,2009-09-18,,,,,,
32e0c7b1d268c6d051a5156043732848c88de4e5,ORGANISM,sex,M,,,,2009-09-18,,,,,,
4c7952cb6ee84cc8dc86dbc7b04889189bb30b30,ORGANISM,sex,M,,,,2009-09-18,,,,,,
b0ce90193fb4702a2c5a51ff223eb82cbffd9fc8,ORGANISM,sex,M,,,,2009-09-18,,,,,,
d7e6c5e688125d649ec0d23ab4c05cee448606a5,ORGANISM,sex,M,,,,2009-01-22,,,,,,
3433a3a3e5b7a2355e0fb7a5c95d5d5d56fed7b2,ORGANISM,sex,M,,,,2009-09-18,,,,,,
f7ee5c88d9cd764bedab6487934202a06e0aaecf,ORGANISM,sex,M,,,,2009-07-16,,,,,,
4c1702ec86ebe853f1df6051757cbaf6509c9023,ORGANISM,sex,M,,,,2009-07-17,,,,,,
53763b70e1c4a43cdc442530e5e4ba7a7dc842f5,ORGANISM,sex,M,,,,2009-07-17,,,,,,
8fd9d862b7a7127ee62df29b0f507e26046bab60,ORGANISM,sex,M,,,,2009-07-17,,,,,,
1ba464eca1005ad93fbcc71522b4e3b8d3908cd4,ORGANISM,sex,M,,,,2009-07-17,,,,,,
5a6ba3f77025a2b6457c00308f3f009ec65e4779,ORGANISM,sex,M,,,,2009-07-17,,,,,,
810457ded5d214a4878cd25d40589f3921d3d1dc,ORGANISM,sex,M,,,,2009-07-17,,,,,,
347e87ec88c9ead4ebcee2dec1425092145fe5bb,ORGANISM,sex,M,,,,2009-07-17,,,,,,
ae79e1cc23181cb1ce561c53a7e33e0eb662eb90,ORGANISM,sex,M,,,,2009-07-17,,,,,,
c1e02a8bb808c0e5fbbdce5e44d1f6c8954e837d,ORGANISM,sex,M,,,,2009-09-14,,,,,,
82db73fec7e93067db70f2b59419c021175466f4,ORGANISM,sex,M,,,,2009-09-14,,,,,,
11a12cb28ae2d12a390c6a17c4ede4c300be2777,ORGANISM,sex,M,,,,2009-09-14,,,,,,
7e19717aa509a9ec74100387b8dd864a9bab4c79,ORGANISM,sex,M,,,,2009-09-14,,,,,,
0142b074a32bba2fade8a8da12390000c52c3c9b,ORGANISM,sex,F,,,,2010-04-16,,,,,,
a8b2bbe95df4bcaa7afd12ade8b8fcb51bc88f86,ORGANISM,sex,F,,,,2013-01-22,,,,,,
eb95e1a65cd63b3e174bc2d7bf29fde4a5ac195d,ORGANISM,sex,M,,,,2010-03-01,,,,,,
8d487e94a502f2ffda3560fd22faace5a5c6113a,ORGANISM,sex,M,,,,2010-04-06,,,,,,
8cc57a0f63e012ac0594f258d1ab0fd42e91cca6,ORGANISM,sex,M,,,,2010-04-08,,,,,,
ad2c402c86ed67f47a09de38401d4d6e9da996e7,ORGANISM,sex,M,,,,2010-04-07,,,,,,
4d45fe68256f236adc91dae3f4e578e8727369cb,ORGANISM,sex,F,,,,2013-01-23,,,,,,
a77bb32a4cc7a0753282734197429d14eff1ad52,ORGANISM,sex,M,,,,2010-05-02,,,,,,
eac304cddf53fa6382ed720d0847f06bc2dc39ee,ORGANISM,sex,M,,,,2010-02-02,,,,,,
13ca699b596274cbdae3f23c29f02d3f868d283e,ORGANISM,sex,M,,,,2010-05-02,,,,,,
b11fad9cd8f15dbd6877f264a484b97bf7230d8b,ORGANISM,sex,M,,,,2010-05-02,,,,,,
3a91fd9a4b93de765e686b7a5caac0952309c4c2,ORGANISM,sex,M,,,,2010-04-12,,,,,,
ee7559c96f1ba7157e6c56ae93a4a9caf396a8eb,ORGANISM,sex,F,,,,2013-01-23,,,,,,
3dfe020944400527150f0d5fc901d52c69a15d77,ORGANISM,sex,M,,,,2010-05-01,,,,,,
913b4b23c314533c498862bcd90b6b561c3a05fc,ORGANISM,sex,M,,,,2010-04-30,,,,,,
ec5134c1d8423848d6821cd7344a174181fdd851,ORGANISM,sex,M,,,,2010-04-08,,,,,,
5d2b35fc51cdc4a26a15781ff046465aeb1b6033,ORGANISM,sex,F,,,,2009-03-12,,,,,,
fb1379c10b9119401fe0bf598608cb22a1bf4fe8,ORGANISM,sex,M,,,,2009-01-19,,,,,,
adc36fa35a5c1e514ba498d979cd92213277c853,ORGANISM,sex,M,,,,2009-01-19,,,,,,
376dffebb7b9bbd4dd5839886c9d89d84b5a92f2,ORGANISM,sex,M,,,,2009-01-19,,,,,,
4f3254e45b0f9d4c97bce9aa8ebb45df06f798b2,ORGANISM,sex,M,,,,2009-01-19,,,,,,
64b34f690b00fd8afe295b9a21e72431481f067b,ORGANISM,sex,M,,,,2009-01-19,,,,,,
504875de33bac08512d0999e24cf7cdc0fb3cf7a,ORGANISM,sex,M,,,,2009-01-22,,,,,,
ec1f95f5dce0fb652d9a26c785dbad26ad544e11,ORGANISM,sex,M,,,,2009-01-20,,,,,,
7363b67562b0dbec9e8a031549a30b67618058af,ORGANISM,sex,M,,,,2009-01-19,,,,,,
7c01bec3c5d5472732c18fd6bed5a4053c7ba4b8,ORGANISM,sex,M,,,,2009-01-20,,,,,,
db52bf413e2661d3c8ffb458dbd28bc3f1db6e2f,ORGANISM,sex,M,,,,2009-01-20,,,,,,
d2e4dbdbaf2b5e6ecda3cd66ad668cfa1bd1c100,ORGANISM,sex,M,,,,2009-01-20,,,,,,
edbd8d481b0e94e58701e13b8215c808b804b641,ORGANISM,sex,M,,,,2009-01-20,,,,,,
1be05f2411716d2a338625332da1dd3f459f8f5d,ORGANISM,sex,M,,,,2009-01-20,,,,,,
6dfeb6c1dd18974530316dd9a4ed25700da9604b,ORGANISM,sex,M,,,,2009-01-20,,,,,,
378a093e7b3dca013b25324ef5dc0c7b38cd255d,ORGANISM,sex,M,,,,2009-01-20,,,,,,
169f4f2e61c6beddbb9aac438de8a2911ab56fcd,ORGANISM,sex,M,,,,2009-01-20,,,,,,
c71fe6d6f6c467e45c9f64e77fb83df1518726f0,ORGANISM,sex,M,,,,2009-01-20,,,,,,
f7910922755458ace867734ff295cd9f76e0d2d3,ORGANISM,sex,M,,,,2009-01-20,,,,,,
1dc5e52e3086158bca7c64c9887905ef46ae89a1,ORGANISM,sex,M,,,,2009-01-20,,,,,,
e1a08c9e56926f23e8f08fc60c5aa7370f6c7c58,ORGANISM,sex,M,,,,2009-01-20,,,,,,
af9f954cd121d31a34f4db3564472a42105b5ec2,ORGANISM,sex,M,,,,2009-01-22,,,,,,
458709d6b5ab671e0ee9deb557adf42b1410d1f0,ORGANISM,sex,M,,,,2009-01-22,,,,,,
a009a51c756c5add0bb16f998bdf8f29c4af5538,ORGANISM,sex,M,,,,2009-01-22,,,,,,
46bdf3298fee36090d558fa22098c5feb3b4ec4e,ORGANISM,sex,M,,,,2009-01-22,,,,,,
af24eb3f07fc95a3b9d6c26b0578565a635fcd2f,ORGANISM,sex,M,,,,2009-01-22,,,,,,
fec281ff4252635b2e098aab2f5943761e506e45,ORGANISM,sex,M,,,,2009-01-23,,,,,,
b9126e544e05eb626325666f47261a592ece26b8,ORGANISM,sex,M,,,,2009-01-23,,,,,,
8f45c6181489e60b905e5f21435ed1841e0478f1,ORGANISM,sex,M,,,,2009-01-23,,,,,,
abb445d3f42fb93935406eeb125c5e4408c38b97,ORGANISM,sex,M,,,,2009-01-23,,,,,,
d149c873e0e00d1aef0cb77780a3bf381263113d,ORGANISM,sex,F,,,,2013-06-10,,,,,,
bdefcf4b285773aee96caaba7021acc4319ef67a,ORGANISM,sex,M,,,,2009-01-22,,,,,,
f93e04c85fdedc9aa965dfd2ddd6f696ad04c227,ORGANISM,sex,M,,,,2009-01-22,,,,,,
83dca15ffa59db3fe8af4768eca0cf1ca874d09d,ORGANISM,sex,M,,,,2009-01-24,,,,,,
19c05e622438530741ab89fb5694565bdc776e8b,ORGANISM,sex,M,,,,2009-01-22,,,,,,
4d68efc21605e342e7309a055743dc5fd8849d80,ORGANISM,sex,M,,,,2009-11-16,,,,,,
9da1edc8551e53ffdd822474ca2bda7386aaa2c4,ORGANISM,sex,M,,,,2009-11-16,,,,,,
61bc654b698f3d7ddb7fcdf18de75598fd8d6ec8,ORGANISM,sex,M,,,,2009-11-20,,,,,,
d3c1b90403a7e14528ab7494790e06a99964ea2a,ORGANISM,sex,M,,,,2009-11-20,,,,,,
b64e8e79bcbe5d1fd7164945dc5791a087750171,ORGANISM,sex,M,,,,2009-11-16,,,,,,
bc5952ac162973a182e8be55328354b81716f646,ORGANISM,sex,M,,,,2009-11-17,,,,,,
d1217e280d2d7906e220435665f57c829f88408a,ORGANISM,sex,F,,,,2013-06-10,,,,,,
745270d2b0bca83e7bde30aa80a32e74c7e901fe,ORGANISM,sex,M,,,,2009-11-17,,,,,,
574673eccee7ebe7837044daa69f47b698dd437e,ORGANISM,sex,M,,,,2009-11-17,,,,,,
e82909658a934118fae3f9188449d9d9733a2972,ORGANISM,sex,M,,,,2009-11-17,,,,,,
79e34a98e446bf1e902f6024f3e7f66ae13266cc,ORGANISM,sex,M,,,,2009-11-18,,,,,,
9e9d6f849afa04d54d25b0263ba47472e04c8849,ORGANISM,sex,M,,,,2009-11-18,,,,,,
cffe10f6f204596635dc4a58be059d3a41f77854,ORGANISM,sex,M,,,,2009-11-18,,,,,,
c94c6e7a1d0e8c896971c003ab36c876d63e329b,ORGANISM,sex,M,,,,2009-11-17,,,,,,
042b797573364790517a8134e93d19fe2262d2ca,ORGANISM,sex,M,,,,2009-11-17,,,,,,
8971132c55aa17f6322941935e2c543ee01b6c6b,ORGANISM,sex,M,,,,2009-11-17,,,,,,
be1c62af70b16cf482d4a3b3464cb5ee12f67b6f,ORGANISM,sex,M,,,,2009-11-17,,,,,,
0997ceaebe0cc4b8d74499908d8aa53e68143aa8,ORGANISM,sex,F,,,,2013-06-11,,,,,,
22544a5a909eb1ffcc9f08597fafb65a3faca303,ORGANISM,sex,M,,,,2009-11-19,,,,,,
2d84fa34991de15177861a47206cae5a9fb868bf,ORGANISM,sex,M,,,,2009-01-19,,,,,,
69268b5c021e945e53a053e84582f4e3cb3280bc,ORGANISM,sex,M,,,,2009-11-19,,,,,,
21cd40774ab537d8290e96536bcd7009ea733ca4,ORGANISM,sex,M,,,,2009-11-20,,,,,,
5bfdc0c9d83f81d0de61a532ce9d53df4075ce28,ORGANISM,sex,M,,,,2009-11-20,,,,,,
c9d58922327546650411b2ccccada64148ef3920,ORGANISM,sex,M,,,,2009-11-20,,,,,,
9b25a1f206de5422e48a7dab93d6321c8633ab5e,ORGANISM,sex,M,,,,2009-11-20,,,,,,
0991cb7a7506b62f987dcce6695337ab616e55b3,ORGANISM,sex,M,,,,2009-11-20,,,,,,
916f0a2c2d679dbebd42631caf55aae1f91bc6a9,ORGANISM,sex,F,,,,2013-06-11,,,,,,
d8fd568bd7cf4e7122e24ee16a11457333eb1bf0,ORGANISM,sex,M,,,,2009-11-20,,,,,,
eafb985822569a175740620bc1a2e9388c0876cf,ORGANISM,sex,M,,,,2009-11-20,,,,,,
a6aba4079279089ea238a270174a750a6dc4a257,ORGANISM,sex,M,,,,2009-11-20,,,,,,
1967fcda906daec83e7cfe098c5163784a968617,ORGANISM,sex,M,,,,2009-11-20,,,,,,
8f44713ed2246baf15a9a7b92de41a49ee1e4410,ORGANISM,sex,M,,,,2009-11-20,,,,,,
5d286871b1bc6bc106ea4e09ae933179c3f781b4,ORGANISM,sex,M,,,,2009-11-20,,,,,,
6807426f57fe6611f212cb9aef5423c6508219f8,ORGANISM,sex,M,,,,2009-11-20,,,,,,
dc632408a7199f257781faedeca4554033f5da87,ORGANISM,sex,M,,,,2009-11-20,,,,,,
292e13cd04279492816f501a996695d74aba5ade,ORGANISM,sex,M,,,,2009-11-20,,,,,,
316bae9626abe6a8817d6717ee6ed68a3f40782b,ORGANISM,sex,M,,,,2009-11-20,,,,,,
6aeb114933d51cc85992980a5fa4d101cb2cc560,ORGANISM,sex,M,,,,2009-11-19,,,,,,
28f9e8a5290b574d1a23a1505c9eff9f1d6d61dd,ORGANISM,sex,M,,,,2009-11-20,,,,,,
21969707418c3ccc30e813fce10560063db98fde,ORGANISM,sex,M,,,,2009-11-20,,,,,,
aa4d3d2e27c8bcc68e029e30f99ac22f0aa3a51e,ORGANISM,sex,M,,,,2009-11-20,,,,,,
8824485c8216dfcde5f87a9968c6822c22a590d8,ORGANISM,sex,M,,,,2009-01-20,,,,,,
4c409c67c7ccafbe48d8d749303d5ae7cde6ddd7,ORGANISM,sex,M,,,,2009-11-20,,,,,,
e7c967a633b6a86e15087f7e80199bd9063a17ec,ORGANISM,sex,M,,,,2009-01-20,,,,,,
f68041651c84e26c2388767c4868ddc11afb6b3a,ORGANISM,sex,M,,,,2009-01-20,,,,,,
74ee7a0fd1b4344e61d1822b0724012bbf6f694d,ORGANISM,sex,M,,,,2009-11-20,,,,,,
a61eee8011fdd74cf6924e7f3d7940911543100a,ORGANISM,sex,M,,,,2009-11-20,,,,,,
5517edf8f5db4f5007ff05bd27319c97743c1740,ORGANISM,sex,F,,,,2009-11-17,,,,,,
21f9e03b918640b7d49416be0c8eb3c391700020,ORGANISM,sex,M,,,,2010-12-08,,,,,,
b12dd9b3fcaee4cd18cbc87d8d8f5712c219a0a1,ORGANISM,sex,M,,,,2010-12-08,,,,,,
066b495c452df05815eb2bfdb34ce91277adb581,ORGANISM,sex,M,,,,2010-12-08,,,,,,
9a2dab07824722730179ebe141387b9d2931d228,ORGANISM,sex,M,,,,2010-12-08,,,,,,
b8c205d2aec0017bb3fc2c1b3abd6aec8e630392,ORGANISM,sex,M,,,,2010-02-03,,,,,,
e82ac6b04381266edb405a5af7a3b3bbff1fa52d,ORGANISM,sex,M,,,,2010-04-12,,,,,,
6ab6c2d87bcb5548e34bab97cb73bef6d5f0f7de,ORGANISM,sex,F,,,,2013-09-26,,,,,,
6c921621a4f66c619839f620ae935fe286958565,ORGANISM,sex,M,,,,2010-02-07,,,,,,
3fc75736c872971d250b6cd28c3e1b061ec692d1,ORGANISM,sex,M,,,,2010-12-08,,,,,,
6ac283e5a7dc7453c08ee0a2c279904b8305ac84,ORGANISM,sex,M,,,,2010-12-08,,,,,,
367ed51fe876ab0b5aa56e40578238699edc1994,ORGANISM,sex,M,,,,2010-12-08,,,,,,
3de8421f60e68f01ec34601aa9dce4fa7755fd77,ORGANISM,sex,M,,,,2010-03-01,,,,,,
a99f5338d1d40f9670a3aade2273f5273b20e3e7,ORGANISM,sex,F,,,,2013-10-21,,,,,,
1c04f549036efcea60b474e04b24bf6834fea3f5,ORGANISM,sex,M,,,,2010-05-01,,,,,,
a27f55f32347a344adc8032ea2542856e2d4cee9,ORGANISM,sex,M,,,,2010-05-01,,,,,,
dad3648cc9461b4ef40935fbf41689cf2d285cf4,ORGANISM,sex,F,,,,2010-04-16,,,,,,
8c19fedf52f2801ac9d42fb63a2d47b4c415d571,ORGANISM,sex,F,,,,2010-04-12,,,,,,
b6023c287ecbb8890f4b55e671dd6c2553747baa,ORGANISM,sex,F,,,,2010-02-03,,,,,,
9033f1bac7625ca2eedf0b7f3385e184ebdfa937,ORGANISM,sex,F,,,,2010-12-17,,,,,,
bd93b7af9cd752ad0db6399d63d67dfb0a5c9cc3,ORGANISM,sex,M,,,,2010-12-17,,,,,,
560510ca8cd2ca22dcdfeab7d3b4e49a59f745db,ORGANISM,sex,M,,,,2010-12-09,,,,,,
24a6b0493b2595a1bd6fae60991729ee39aff8a8,ORGANISM,sex,M,,,,2010-12-08,,,,,,
01527fcdaa64a8359c89ad9c39465fa0cfed5aa8,ORGANISM,sex,M,,,,2010-02-03,,,,,,
c1a91c8db75e5a971c5ca7748cb58251f82288c4,ORGANISM,sex,M,,,,2010-05-01,,,,,,
216a4bfd28bc2f062e3ff702c5211148e3ff8393,ORGANISM,sex,M,,,,2010-04-15,,,,,,
99a3fede110de9a36881bcf4188590bdc8348d5c,ORGANISM,sex,M,,,,2010-02-11,,,,,,
9ffd1835b41b83a79dd9beb20a2aa60bf3fad705,ORGANISM,sex,M,,,,2010-04-15,,,,,,
c3bf9c7dcc1441e0ba8a610cd96db261ae4d45e0,ORGANISM,sex,M,,,,2010-03-02,,,,,,
8ecfe16b3d41bd3e564176f2b2a3358170efd4f6,ORGANISM,sex,M,,,,2010-05-07,,,,,,
1a4169061f24fded8bbf2d7ec7f823c088cf7f8f,ORGANISM,sex,M,,,,2010-12-16,,,,,,
88b90783938320083ba4d55c8600424b1a1874e3,ORGANISM,sex,M,,,,2010-05-01,,,,,,
315e030479bb3a9f2184f9664c4a6036dde5720c,ORGANISM,sex,M,,,,2010-03-02,,,,,,
52d3c243e1613601faef088987c5664e37d10a82,ORGANISM,sex,M,,,,2010-05-01,,,,,,
16500f4a19d5ba769d5cc392fd370347393e4ba5,ORGANISM,sex,M,,,,2010-04-30,,,,,,
c4feda48e77b86250ced497da0d4f139bac4df0c,ORGANISM,sex,M,,,,2010-04-12,,,,,,
03aaadbc6439b402ce8025ffef06b1ffcd5fc3d5,ORGANISM,sex,M,,,,2010-05-02,,,,,,
8216cde34adc065ad988088707a2189043cf5d34,ORGANISM,sex,M,,,,2010-04-24,,,,,,
20a3555cede62a97b15343e25c8a76dbca4491c4,ORGANISM,sex,M,,,,2010-05-07,,,,,,
63bf86e5f9a8f6017920919e795079b0ef3f4724,ORGANISM,sex,M,,,,2010-04-24,,,,,,
0791ef34ef4c920cc07503a2ffea6a7808917a02,ORGANISM,sex,M,,,,2010-04-28,,,,,,
8e44f8be24c06f6c2fc86af05393596105542203,ORGANISM,sex,M,,,,2010-04-15,,,,,,
98a503879ade1541d5e30399906beb74111497b6,ORGANISM,sex,M,,,,2010-04-15,,,,,,
dfcad9531a24d7d7e82ef596418b413527cd8c08,ORGANISM,sex,M,,,,2010-05-07,,,,,,
4a5b57c38d929b31e9b1d3e5cda2e57451cc55df,ORGANISM,sex,M,,,,2010-05-01,,,,,,
a2eb464da1427fe2c1b837cf33a8e77ccdeabe80,ORGANISM,sex,M,,,,2010-04-06,,,,,,
d235fee30a30cc13ceafccaeb4dee9ec9409ca5b,ORGANISM,sex,M,,,,2010-04-15,,,,,,
7b0c31f7087c2943b77f2ef6ca5a5dd6906a5f8c,ORGANISM,sex,M,,,,2010-04-15,,,,,,
27a49c1704073f02f240d94cb766e0c8f4663ba5,ORGANISM,sex,M,,,,2010-04-30,,,,,,
df6ed7007b6ecc0aef1b03798c8bec52040979fa,ORGANISM,sex,M,,,,2010-02-23,,,,,,
afbece474101152997cc3c7c73f0572ba037ec26,ORGANISM,sex,M,,,,2010-04-15,,,,,,
70743f3b08851cd3acf37bd2fe56ce0b313d6826,ORGANISM,sex,M,,,,2010-04-15,,,,,,
ca59496df64ff69430c893a0183a05e9520594b0,ORGANISM,sex,M,,,,2010-04-09,,,,,,
c5fc0c9e4c2c25c4d2c0f9324c484d69d41da87f,ORGANISM,sex,F,,,,2010-03-02,,,,,,
6a89e157a2716590295701e13aba7b19c8f76e8a,ORGANISM,sex,F,,,,2010-03-02,,,,,,
e028a2a6cc046bc5a2932aaebe938b11f3092580,ORGANISM,sex,F,,,,2010-04-27,,,,,,
6fb77f57a2107d2bccd4888845382230e9ab8bae,ORGANISM,sex,F,,,,2010-04-15,,,,,,
528eb09e68c424e92fd27812df00db21578b60cd,ORGANISM,sex,F,,,,2010-05-01,,,,,,
b71d8d207030b793e41900fedd93eb7ccfde676c,ORGANISM,sex,F,,,,2010-05-01,,,,,,
ae8709d4fe0664162f82b54bdad2dbf7a571fa68,ORGANISM,sex,F,,,,2010-04-16,,,,,,
0ff9716a46540903bfa5985dc494cb4d89531c09,ORGANISM,sex,F,,,,2010-04-27,,,,,,
0a5e27ad5f5044d495f47eb84d4665f94ffb8f7f,ORGANISM,sex,F,,,,2010-05-01,,,,,,
16b52640698fd407dc2f1bf868f29e507e0744ec,ORGANISM,sex,F,,,,2010-05-01,,,,,,
72ca5ab7cecdecfcb7805bda12faccd584921a3f,ORGANISM,sex,F,,,,2010-04-16,,,,,,
b29eb8e394d905c28eb67ed7e3fad8fdb5bb72f1,ORGANISM,sex,F,,,,2013-02-27,,,,,,
34f5d8505f3a3afa48338ecc4f070ddfc9f5c9ce,ORGANISM,sex,F,,,,2009-09-19,,,,,,
1d1c007576dfe239eaa95802a45f0d7f700c20a6,ORGANISM,sex,F,,,,2010-04-16,,,,,,
774c69c5169b065eb3d02f966702ff8cd8f84ae2,ORGANISM,sex,F,,,,2010-03-02,,,,,,
72ec741980eba956f40b8dcaf896be81fa931945,ORGANISM,sex,F,,,,2009-07-17,,,,,,
bf70ddd64f3e64e988bd35b4b36e2b75bbaacc1b,ORGANISM,sex,F,,,,2009-01-19,,,,,,
aff7053d27eb109fb6bd5938fa04c7acf943166f,ORGANISM,sex,F,,,,2009-09-17,,,,,,
5ddae5cb479928b549f0bbf3fdad659be1c85861,ORGANISM,sex,F,,,,2009-01-19,,,,,,
088fa126671d012ce5f3850cbd784c8f600f6c35,ORGANISM,sex,F,,,,2009-01-19,,,,,,
136b9db095b3f58686776058850eff6c75c90fa1,ORGANISM,sex,F,,,,2009-07-16,,,,,,
b2e625fa442ab34231df2406f315f7c3c7a61812,ORGANISM,sex,F,,,,2009-01-22,,,,,,
2d687e58b86eeaa63d3479f8cbc7cceaa7dbeb85,ORGANISM,sex,F,,,,2010-04-14,,,,,,
773a179db8e369831f879b3fcbd0123c6aaa111b,ORGANISM,sex,F,,,,2009-01-22,,,,,,
3a2ff093483844f3ed4b9dcf85055971f12618d2,ORGANISM,sex,F,,,,2009-01-22,,,,,,
74d3f7842c4af06e221f8266b9f237bca5eaa84b,ORGANISM,sex,M,,,,2010-05-01,,,,,,
148e717e6856b8c5d6e337fb2289bdfc8f24c1bd,ORGANISM,sex,M,,,,2010-05-01,,,,,,
64ef227a6abad508f509ade4a552563976dbf4e4,ORGANISM,sex,M,,,,2010-04-28,,,,,,
531cca7b67e3a8ed865c0d58109a3f43292ebbe4,ORGANISM,sex,M,,,,2010-03-02,,,,,,
7dc96dd948fb71c233270f9344f02f19d76cbb87,ORGANISM,sex,M,,,,2010-04-30,,,,,,
097436db1d54170ebcec7860db9a6607be2b0f88,ORGANISM,sex,M,,,,2010-04-30,,,,,,
08d30051885490f2fc70901e77d9ea0dbeb62c28,ORGANISM,sex,M,,,,2010-04-14,,,,,,
d7360bf896a64e76744f0dbda268261d9ff4140d,ORGANISM,sex,M,,,,2010-04-11,,,,,,
136430c6d91de69d2ae3338879aaffb04dbcf892,ORGANISM,sex,M,,,,2010-04-08,,,,,,
750f37bfb6228a8464e2cdceff35ef26c83cfe08,ORGANISM,sex,M,,,,2010-04-07,,,,,,
691bd2e56a4a01c75f20d3ba3f3fa7f110bf7f7a,ORGANISM,sex,M,,,,2010-05-01,,,,,,
6ed2515cd0116049705aa0f12e02192db4ae63d3,ORGANISM,sex,M,,,,2010-05-01,,,,,,
4a7279c6768c83d4cdc8bf0e4a8086251ae8412b,ORGANISM,sex,M,,,,2010-12-17,,,,,,
e2644c4bcdb675109a0f2fe2618d9a4614e8aaae,ORGANISM,sex,M,,,,2010-04-08,,,,,,
c71b40280dd10cfdf385243c5c499f1953aa0d49,ORGANISM,sex,F,,,,2010-05-02,,,,,,
4905dd0ea4a5860f072fc98576933b4cd7d9ad1e,ORGANISM,sex,F,,,,2010-05-02,,,,,,
4f69ddb7ec96f0b0357e6a75b377c8fdddc9fd4f,ORGANISM,sex,F,,,,2010-04-15,,,,,,
a90ebce50ea2e7e69f2de2242700704229a52110,ORGANISM,sex,F,,,,2010-05-01,,,,,,
9dc5b6ad41c0aaf9d10c02c396d1aba6bc4e7687,ORGANISM,sex,M,,,,2010-04-30,,,,,,
f988ec0fc4f9c5b421770994582a17a720f8af83,ORGANISM,sex,M,,,,2009-09-17,,,,,,
0c789f616468b9ad6a447498293d78b32db9447d,ORGANISM,sex,M,,,,2009-09-14,,,,,,
1e4c461394c95c6d005a8f4d1b092f603dba860e,ORGANISM,sex,F,,,,2010-04-30,,,,,,
de038d4d809ae941d1a81e299107084df79bf486,ORGANISM,sex,F,,,,2010-05-01,,,,,,
08b63bd5454cc07b0685d173b656259073f80172,ORGANISM,sex,F,,,,2010-04-07,,,,,,
6ffb570489946ecc701bd8a4c052284055dc29a3,ORGANISM,sex,F,,,,2010-05-01,,,,,,
fbe905bfd39366c8cda24dee7bbd6b1b4e95a2fd,ORGANISM,sex,M,,,,2009-11-17,,,,,,
63c883f7da9a6957e243045dd47c1d3a3f2dd68e,ORGANISM,sex,M,,,,2009-01-22,,,,,,
f6ae28f439480cb7b22e31d78fc6f056126edceb,ORGANISM,sex,M,,,,2009-01-20,,,,,,
556ba95a9133a9c3c0f7ff7495961891ed783333,ORGANISM,sex,F,,,,2009-11-19,,,,,,
573e82c56dd2c516b4ce37f992d51ee7a8e861eb,ORGANISM,sex,F,,,,2009-07-13,,,,,,
28107c12be6b1e83e123ee7e594b4250f5c8588e,ORGANISM,sex,F,,,,2010-04-15,,,,,,
0f7833f0fde2528800e74ba3ce38f5508b98e612,ORGANISM,sex,F,,,,2009-03-12,,,,,,
fef808b735c6aa2d747cd0064a01244e36ec791f,ORGANISM,sex,F,,,,2010-05-02,,,,,,
d93b7c4153dce1adbafd67b71714000a0c26963c,ORGANISM,sex,F,,,,2010-04-15,,,,,,
a42899dca21fe47d36412b911dcedac1d11dc178,ORGANISM,sex,M,,,,2009-09-17,,,,,,
54738dfb624afa580ae1fde7f6d56acbf74515d7,ORGANISM,sex,M,,,,2010-05-02,,,,,,
d43c748ed683c751c6778faaf78737035210410d,ORGANISM,sex,M,,,,2010-04-12,,,,,,
73af9b251978516213b62e451000139a8735c2f4,ORGANISM,sex,M,,,,2010-05-02,,,,,,
5f879d2c6c2c0b04c288c7bfab96d2d27bee947b,ORGANISM,sex,F,,,,2010-04-14,,,,,,
66c99b7dbdc2d7a72b6a2ac2673f82a4fb29ad77,ORGANISM,sex,F,,,,2010-05-01,,,,,,
